,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
1221,02-025-02401,7243042056.79,LAHAUL & SPITI,2022_02,0.0,0.0,2401.0,0.15,0.07,498.45,SPITI,1.96,15335.33,143.19,0.0,0.0,0.0,0.0,,0.88,1139.0,787.0,12373.0,103.0,0.0,0.0,488947.0,4980.0,28.0,25.0,1219.754,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.5369271381739065,4.706240389573809,3.1423436971349235,1.728966547958894,3.46626808720506,2.533609515178503,1,1,5,5,0.4148919295067383,2
1222,02-033-00042,355432954.92,SHIMLA,2022_02,0.0,0.0,42.0,0.12,0.09,30.76,NERUA,0.11,37.11,1.24,0.0,0.0,0.0,0.0,,0.9,1317.0,1226.0,42133.0,167.0,0.0,0.0,456073.0,1940.0,31.0,33.0,36168.1,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.837020994165527,4.419157878807883,3.057950781774136,1.7460937055033967,3.5127311136342465,2.4508266884262024,2,3,5,1,0.4057904067625008,2
1223,02-026-00013,2113375068.48,KULLU,2022_02,0.0,0.0,13.0,0.19,0.15,312.35,BHUNTAR,2.02,4580.87,51.96,0.0,0.0,0.0,0.0,,0.93,9918.0,10599.0,147590.0,229.0,0.0,0.0,464447.0,3880.0,30.0,26.0,4421.9,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.4366416646338105,4.891970507190666,3.0094047271157467,1.6443948224904443,3.2575670748912224,2.4381324659280974,2,2,5,3,0.3936879028513489,2
1224,02-026-00012,550819818.12,KULLU,2022_02,0.0,0.0,12.0,0.19,0.15,78.02,BANJAR,0.14,76.36,3.43,0.0,0.0,0.0,0.0,,0.93,1915.0,2046.0,32716.0,139.0,0.0,0.0,181459.0,2960.0,32.0,26.0,4380.28,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.9202797564911616,3.8839410073034246,3.130689876813161,1.7932798156747478,3.4155665038224075,2.938596861509793,1,3,5,1,0.3852242488034315,1
1225,02-026-00016,421410083.79,KULLU,2022_02,0.0,0.0,16.0,0.16,0.12,46.78,NERMAND,0.35,154.75,3.47,0.0,0.0,0.0,0.0,,0.92,2249.0,2327.0,44496.0,164.0,0.0,0.0,238963.0,2324.0,32.0,26.0,3290.8,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.5905864753210226,4.66640393770028,2.872505651175653,1.666930886092596,2.6683552390389185,2.129471969222537,1,3,5,1,0.3852242488034315,1
1226,02-033-00034,308892572.37,SHIMLA,2022_02,0.0,0.0,34.0,0.13,0.11,33.79,CHAUPAL,0.18,55.19,3.71,0.0,0.0,0.0,0.0,,0.9,1572.0,1342.0,26957.0,132.0,0.0,0.0,345837.0,2333.0,28.0,33.0,3108.55,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.924454808747466,4.410164318385929,3.0276029709443635,1.6980902611495885,3.462114464068215,2.399797062061173,1,3,5,1,0.3852242488034315,1
1227,02-033-00037,309899423.49,SHIMLA,2022_02,0.0,0.0,37.0,0.13,0.1,28.75,JUBBAL,0.22,75.22,6.67,0.0,0.0,0.0,0.0,,0.92,2708.0,2761.0,53430.0,145.0,0.0,0.0,402949.0,2312.0,28.0,33.0,2217.4789,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.828618988886437,4.684227220793613,3.066434388724302,1.6369766005130069,3.3918519241834995,2.034132926722989,1,3,5,1,0.3852242488034315,1
1228,02-034-01703,510079650.96,KINNAUR,2022_02,0.0,0.0,1703.0,0.04,0.04,17.16,HANGRANG,0.14,75.44,1.28,0.0,0.0,0.0,0.0,,0.81,330.0,241.0,3512.0,9.0,0.0,0.0,48855.0,4514.0,29.0,34.0,226.3,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.339732839834863,4.846385504488534,3.088180121439153,1.6582858841656558,3.3539393036455976,2.391965691239651,1,1,5,4,0.363847638744023,1
1229,02-034-01704,1789266395.47,KINNAUR,2022_02,0.0,0.0,1704.0,0.09,0.04,75.68,MORANG,0.22,398.49,2.15,0.0,0.0,0.0,0.0,,0.81,1410.0,1028.0,14328.0,37.0,0.0,0.0,149170.0,4548.0,32.0,34.0,4851.34,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.3308682988141225,4.853209359987257,3.080351240870693,1.6537990744575306,3.342266293557236,2.377180260790582,1,1,5,4,0.363847638744023,1
1230,02-034-01705,1242479960.25,KINNAUR,2022_02,0.0,0.0,1705.0,0.04,0.03,38.33,POOH,0.13,183.06,2.11,0.0,0.0,0.0,0.0,,0.81,913.0,668.0,10828.0,40.0,0.0,0.0,234025.0,4340.0,32.0,34.0,3308.2,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.2192630473626105,4.919581333315922,3.0718949434154927,1.6229829422568824,3.3208083897263907,2.3471130479791174,1,2,5,2,0.3189078306056152,1
1231,02-023-00006,1511085220.78,CHAMBA,2022_02,0.0,0.0,6.0,0.14,0.13,189.6,PANGI,1.07,1741.46,54.08,0.0,0.0,0.0,0.0,,0.97,1374.0,1805.0,20214.0,101.0,0.0,0.0,296018.0,4114.0,32.0,23.0,23731.29,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.883296251117818,4.833208016529854,3.1003010510047257,1.816696143439032,4.133090133940199,2.1333041491935627,1,2,5,1,0.2863286921275503,1
1232,02-024-02122,308576107.2,KANGRA,2022_03,0.0,0.0,2122.0,0.04,0.01,3.78,JAWALI,0.01,4.2,1.87,0.0,0.0,0.0,0.0,,1.01,10320.0,7285.0,122300.0,233.0,27966.0,19.0,631357.0,567.0,9.0,24.0,6597.25529,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.9265255497128666,4.924813507834568,3.5955641413564003,1.836772966100921,4.29297506617186,3.095490139008776,3,4,5,4,0.7199493779254498,5
1233,02-024-02130,244373015.14,KANGRA,2022_03,0.0,0.0,2130.0,0.04,0.04,9.01,SHAHPUR,0.03,6.69,1.97,0.0,0.0,0.0,0.0,,1.01,5422.0,3834.0,77431.0,134.0,0.0,0.0,454404.0,1397.0,20.0,24.0,3962.97,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.8596917559187167,4.979222326201604,3.5734759632763407,1.9380455260271887,4.438897518871914,2.9261711752287187,1,5,5,4,0.6912603789418237,5
1234,02-032-00050,290790866.36,SIRMAUR,2022_03,0.0,0.0,50.0,0.0,0.0,0.29,NAHAN,0.0,0.06,0.02,0.0,0.0,0.0,0.0,,0.9,4160.0,5371.0,68133.0,194.0,0.0,0.0,599322.0,702.0,16.0,32.0,10571.201,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99153311466786,4.9919911168751145,3.173801142659658,2.019806628148733,3.3850104284552662,3.1014378930945945,2,4,5,4,0.6712647656982382,5
1235,02-030-02105,174245597.62,BILASPUR,2022_03,0.0,0.0,2105.0,0.01,0.01,2.05,BILASPUR,0.03,4.11,1.1,0.0,0.0,0.0,0.0,,0.98,9115.0,6420.0,107773.0,195.0,0.0,0.0,531026.0,754.0,20.0,30.0,5332.73,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.756698366227262,4.7949233787427685,3.119641872524239,1.7482281256866352,3.558843196223962,2.258581561908974,2,4,5,4,0.6712647656982382,5
1236,02-030-02109,270882848.92,BILASPUR,2022_03,0.0,0.0,2109.0,0.01,0.01,1.79,NAINA DEVI,0.01,3.29,1.12,0.0,0.0,0.0,0.0,,0.97,4474.0,3187.0,77787.0,166.0,4362.0,2.0,561782.0,584.0,15.0,30.0,3774.261,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.970941498843975,4.80539925433394,3.1031800726828864,1.7577697313262055,3.4444183662288714,2.229107449569765,2,4,5,4,0.6712647656982382,5
1237,02-024-02114,337364531.77,KANGRA,2022_03,0.0,0.0,2114.0,0.04,0.03,10.78,DHARMSHALA,0.04,15.14,4.68,0.0,0.0,0.0,0.0,,1.01,10832.0,7640.0,135165.0,218.0,0.0,0.0,556485.0,2021.0,26.0,24.0,2581.33395,16.3,3.0,39.28,6.06,35739.0,0.00057675,1332.184918,3.2364589098474656,4.9734298760408855,3.460567183405282,1.960440804039524,4.17704152427313,2.650940677016445,2,4,5,4,0.6712647656982382,5
1238,02-031-00058,260283767.61,SOLAN,2022_03,455372.0,0.0,58.0,0.01,0.01,1.42,BADDI,0.0,0.16,0.12,0.0,0.0,0.0,0.0,,0.87,7158.0,8397.0,129699.0,175.0,0.0,0.0,797217.0,596.0,12.0,31.0,4565.9,15.4,3.0,39.52,4.72,14308.0,0.00052152,1174.689475,3.512697048662474,4.707659071447687,3.105883258135125,1.6580180755981802,3.659307884447707,2.340257315372961,2,4,5,4,0.6712647656982382,5
1239,02-031-00060,166150941.73,SOLAN,2022_03,0.0,0.0,60.0,0.01,0.0,0.53,KASAULI,0.0,0.25,0.14,0.0,0.0,0.0,0.0,,0.87,3230.0,3790.0,92028.0,111.0,31235.0,36.0,527952.0,1227.0,23.0,31.0,1923.0642,14.7,3.0,43.81,6.32,13894.0,0.00045105,1347.96329,3.54542740140208,4.644908078149743,3.095511655702403,1.6831017229458989,3.577958459744764,2.5003425818551075,2,4,5,4,0.6712647656982382,5
1240,02-024-02113,538859869.98,KANGRA,2022_03,0.0,0.0,2113.0,0.01,0.0,2.28,DERA GOPIPUR,0.0,1.76,0.2,0.0,0.0,0.0,0.0,,1.01,12423.0,8774.0,142571.0,209.0,18654.0,16.0,721538.0,494.0,5.0,24.0,20512.328,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.369963389459774,4.713300632166893,3.190671070044014,1.700124484494702,3.577143944988533,2.558917448323946,3,4,5,3,0.658977436982088,5
1241,02-030-02108,105890400.88,BILASPUR,2022_03,0.0,0.0,2108.0,0.01,0.01,1.41,NAMHOL,0.05,8.91,1.66,0.0,0.0,0.0,0.0,,0.97,2647.0,1951.0,46754.0,110.0,0.0,0.0,221420.0,1003.0,20.0,30.0,1850.5,13.9,3.0,37.02,5.2,6592.0,0.00055777,860.1842856,3.383070474484435,4.880514873337339,3.2108894896532303,1.7623931934720032,3.8562500138004494,2.431786868742337,1,4,5,5,0.6558025967245428,5
1242,02-027-00023,183096179.98,MANDI,2022_03,0.0,0.0,23.0,0.02,0.01,2.56,DHARAMPUR,0.01,1.63,0.34,0.0,0.0,0.0,0.0,,1.0,3648.0,2940.0,54244.0,194.0,0.0,0.0,220012.0,975.0,21.0,27.0,2852.76,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.74854452330467,4.7291836959587785,3.273216967252403,1.7240701639290512,4.014238338029656,2.331977375289816,1,4,5,5,0.6558025967245428,5
1243,02-028-02854,157633433.65,HAMIRPUR,2022_03,0.0,0.0,2854.0,0.01,0.01,0.78,BARSAR,0.0,0.27,0.06,0.0,0.0,0.0,0.0,,1.11,6110.0,3463.0,66316.0,126.0,0.0,0.0,394058.0,810.0,10.0,28.0,4366.5706,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.1449462437238696,4.87720641765075,3.1978040841779927,1.7855189885697385,3.38874301968318,2.519532384358333,1,4,5,5,0.6558025967245428,5
1244,02-029-00065,332772257.39,UNA,2022_03,0.0,0.0,65.0,0.0,0.0,0.45,AMB,0.0,0.88,0.1,0.0,0.0,0.0,0.0,,0.98,9265.0,6814.0,111636.0,178.0,16684.0,6.0,726977.0,604.0,8.0,29.0,7408.69,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.980347594006448,4.530205720536319,3.087917441661979,1.6968629194189189,3.381697709613214,2.4547200540524376,3,4,4,3,0.6470629114069335,5
1245,02-024-02117,72166108.61,KANGRA,2022_03,0.0,0.0,2117.0,0.04,0.01,0.99,HARCHAKIAN,0.05,3.3,3.18,0.0,0.0,0.0,0.0,,1.01,632.0,445.0,13265.0,53.0,0.0,0.0,164521.0,606.0,11.0,24.0,369.41,12.4,2.0,52.98,1.11,3276.0,0.00059523,1040.789741,2.9871012254121405,4.916647414268441,3.5892436774964933,1.8463458700458664,4.223776398120486,3.1199429855198546,1,4,5,4,0.6252360025399968,4
1246,02-023-00008,248886185.18,CHAMBA,2022_03,0.0,0.0,8.0,0.04,0.02,5.31,SIHUNTA,0.01,3.47,1.3,0.0,0.0,0.0,0.0,,0.98,1479.0,1817.0,29042.0,141.0,0.0,0.0,258019.0,1481.0,25.0,23.0,2208.46,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.0467647730288183,4.965191995812505,3.3383473762853577,1.776330606246053,4.164268254462072,2.396122995755038,1,4,5,4,0.6252360025399968,4
1247,02-027-00028,262340272.6,MANDI,2022_03,0.0,0.0,28.0,0.01,0.01,3.19,NIHRI,0.02,6.32,1.1,0.0,0.0,0.0,0.0,,1.0,742.0,598.0,13885.0,115.0,0.0,0.0,341592.0,1681.0,29.0,27.0,2848.04,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.834043191469833,4.897900370799197,3.1675788322418383,1.829834638074584,3.570041852136214,2.2599902751775294,1,4,5,4,0.6252360025399968,4
1248,02-024-02111,134040748.53,KANGRA,2022_03,0.0,0.0,2111.0,0.02,0.01,1.08,BAROH,0.0,0.42,0.09,0.0,0.0,0.0,0.0,,1.01,3382.0,2376.0,43607.0,71.0,0.0,0.0,217044.0,732.0,13.0,24.0,1696.13,12.6,2.0,60.42,4.69,7430.0,0.00059356,1048.287328,3.610220747252885,4.676747939508233,3.199879036658816,1.6937021439953144,3.183454152204404,2.773747632819204,1,4,5,4,0.6252360025399968,4
1249,02-024-02121,122113357.67,KANGRA,2022_03,0.0,0.0,2121.0,0.01,0.0,0.4,JAWALAMUKHI,0.0,0.46,0.08,0.0,0.0,0.0,0.0,,1.01,4090.0,2870.0,62287.0,103.0,0.0,0.0,280543.0,543.0,8.0,24.0,2483.44,13.9,3.0,49.67,6.57,15910.0,0.00049337,1132.971065,4.174477201597253,4.581839421413485,3.1227151999827223,1.6150442272572338,3.028105447003424,2.4937613331325847,1,4,5,4,0.6252360025399968,4
1250,02-031-00061,113908290.54,SOLAN,2022_03,0.0,0.0,61.0,0.01,0.01,0.74,KRISHANGARH,0.01,0.82,0.28,0.0,0.0,0.0,0.0,,0.87,661.0,782.0,22407.0,76.0,0.0,0.0,338012.0,1035.0,20.0,31.0,1905.71,13.0,3.0,57.15,23.56,9310.0,0.00046012,1328.856339,3.488580122045817,4.606470571210614,3.100268503473348,1.7004138704061025,3.647289080224264,2.45330840615112,1,4,5,4,0.6252360025399968,4
1251,02-024-02123,167925686.98,KANGRA,2022_03,0.0,0.0,2123.0,0.04,0.01,2.31,KANGRA,0.04,9.31,3.9,0.0,0.0,0.0,0.0,,1.01,5875.0,4129.0,74315.0,142.0,17282.0,18.0,561827.0,689.0,11.0,24.0,5056.27,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.336472463912913,4.979154860625857,3.6194028084811256,1.9312639502053683,3.937806143742245,3.385164548476284,2,4,2,4,0.6228443187076989,4
1252,02-027-00032,256419176.16,MANDI,2022_03,0.0,0.0,32.0,0.01,0.01,2.8,SUNDAR NAGAR,0.01,3.82,1.26,0.0,0.0,0.0,0.0,,1.0,7021.0,5557.0,124343.0,230.0,0.0,0.0,592195.0,1090.0,23.0,27.0,5407.97,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.004920134099692,4.887949384487592,3.1407573514043405,1.8309528607986016,3.5045093565630667,2.208424697682096,2,4,5,3,0.6194415561776178,4
1253,02-024-02110,292828867.34,KANGRA,2022_03,0.0,0.0,2110.0,0.02,0.02,6.07,BAIJNATH,0.07,25.38,6.16,0.0,0.0,0.0,0.0,,1.01,11989.0,8867.0,104882.0,211.0,7833.0,6.0,334351.0,1744.0,23.0,24.0,2883.604,13.1,3.0,51.57,7.42,32667.0,0.00050871,1026.762693,3.5514494385499056,4.578258874827669,2.9602736147910544,1.6445981360677409,2.9390769469068694,2.729992888486399,2,4,5,3,0.6194415561776178,4
1254,02-028-02859,191826400.84,HAMIRPUR,2022_03,0.0,0.0,2859.0,0.01,0.01,1.35,NADAUN,0.0,0.33,0.1,0.0,0.0,0.0,0.0,,1.11,6841.0,3863.0,121681.0,177.0,0.0,0.0,433881.0,571.0,7.0,28.0,3485.887,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.9054109152343135,4.659942191544258,3.176754332137236,1.6260856219965731,3.141441025270146,2.951841896703058,2,4,5,3,0.6194415561776178,4
1255,02-030-02106,194902321.69,BILASPUR,2022_03,0.0,0.0,2106.0,0.01,0.01,1.28,GHUMARWIN,0.0,1.15,0.3,0.0,0.0,0.0,0.0,,0.98,6744.0,4757.0,80832.0,210.0,0.0,0.0,682468.0,757.0,14.0,30.0,5748.9800000000005,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.068298607425725,4.785038445045414,3.1819009444256223,1.7994248202436174,3.3162678036869453,2.3298218332572813,2,4,5,3,0.6194415561776178,4
1256,02-028-02856,124768533.95,HAMIRPUR,2022_03,0.0,0.0,2856.0,0.0,0.0,0.56,DHATWAL,0.0,0.13,0.04,0.0,0.0,0.0,0.0,,1.08,1031.0,611.0,42250.0,88.0,0.0,0.0,341250.0,767.0,9.0,28.0,3111.867,11.6,3.0,58.16,9.64,11790.0,0.00052022,1070.325379,4.162953848605863,4.8844799827206655,3.201784029360156,1.7940453434493833,3.396260095088976,2.470440916697745,1,4,5,3,0.581142837718631,4
1257,02-028-02860,171485252.24,HAMIRPUR,2022_03,0.0,0.0,2860.0,0.02,0.01,1.87,TIRA SUJANPUR,0.0,0.43,0.4,0.0,0.0,0.0,0.0,,1.11,3456.0,1959.0,49424.0,99.0,0.0,0.0,281426.0,705.0,15.0,28.0,2795.2,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11173303297941,4.322891714948296,3.3092426278851463,1.79277011473057,3.690281159529466,3.0708137065113417,1,4,5,3,0.581142837718631,4
1258,02-027-00024,276873981.02,MANDI,2022_03,0.0,0.0,24.0,0.02,0.02,5.38,JOGINDAR NAGAR,0.05,17.28,2.51,0.0,0.0,0.0,0.0,,1.0,7149.0,5760.0,110341.0,220.0,15752.0,17.0,438463.0,1284.0,21.0,27.0,4982.4333,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.5780162474938018,4.643460752255908,3.085997191823325,1.7486771722082362,2.898417267964877,3.044682786527582,2,4,5,2,0.563447528283188,4
1259,02-030-02107,327823575.47,BILASPUR,2022_03,0.0,0.0,2107.0,0.01,0.01,2.68,JHANDUTA,0.01,5.77,1.18,0.0,0.0,0.0,0.0,,0.98,6769.0,4762.0,152605.0,274.0,0.0,0.0,670838.0,630.0,13.0,30.0,8306.9255,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.111813015293689,4.889313489554764,3.150821667629624,1.8386206374974088,3.489056303175249,2.1897984364680467,2,4,5,2,0.563447528283188,4
1260,02-024-02128,429197175.57,KANGRA,2022_03,0.0,0.0,2128.0,0.02,0.02,7.14,PALAMPUR,0.02,12.37,4.1,0.0,0.0,0.0,0.0,,1.01,15085.0,10663.0,183162.0,363.0,20706.0,15.0,870868.0,1667.0,20.0,24.0,7571.0583,13.0,3.0,54.81,4.82,68075.0,0.00057882,1102.873624,3.603084503066932,4.165836624073447,2.884175028296514,1.6211362725694245,2.653499749822557,2.5671225349614883,4,4,5,1,0.5620047453268343,4
1261,02-024-02127,539890045.66,KANGRA,2022_03,0.0,0.0,2127.0,0.01,0.01,6.27,NURPUR,0.0,1.2,0.18,0.0,0.0,0.0,0.0,,1.0,18013.0,12778.0,183650.0,330.0,23582.0,15.0,1155842.0,560.0,9.0,24.0,12353.64,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.095569799216759,4.87298466492015,3.40362446311682,1.757555887739854,4.032350176160783,2.8496791351231074,4,4,5,1,0.5620047453268343,4
1262,02-033-00035,645737461.76,SHIMLA,2022_03,0.0,0.0,35.0,0.01,0.01,4.25,CHIRGAON,0.0,0.49,0.07,0.0,0.0,0.0,0.0,,0.9,4576.0,3902.0,65435.0,175.0,0.0,0.0,320009.0,3170.0,28.0,33.0,7431.90112,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.676835382020692,4.700353333306939,3.099640222050241,1.7463400113841248,3.374166566870345,2.376248330042256,1,3,5,5,0.5610395874955858,4
1263,02-027-00033,314207089.89,MANDI,2022_03,0.0,0.0,33.0,0.02,0.02,5.56,THUNAG,0.01,4.73,0.41,0.0,0.0,0.0,0.0,,1.0,2574.0,2081.0,34285.0,180.0,0.0,0.0,220441.0,2367.0,29.0,27.0,4392.94,11.5,2.0,51.56,4.6,14732.0,0.00048013,1125.620274,4.033491814684812,4.800572032129271,3.389446567374888,1.8088350035602287,3.520386815088364,2.891804260305856,1,3,5,5,0.5610395874955858,4
1264,02-027-00020,229657391.53,MANDI,2022_03,0.0,0.0,20.0,0.01,0.01,2.67,BALH,0.01,2.24,0.98,0.0,0.0,0.0,0.0,,1.0,13361.0,10732.0,152198.0,237.0,0.0,0.0,590862.0,1108.0,17.0,27.0,19723.6,12.7,3.0,52.84,4.02,42167.0,0.00057944,2506.729242,3.719518668048625,4.625883471715247,3.0015102622528027,1.656592257942374,2.7535765736319653,2.874194394448269,3,4,5,1,0.5391590297682546,3
1265,02-031-00064,258983239.79,SOLAN,2022_03,2277308.0,0.0,64.0,0.01,0.0,1.2,SOLAN,0.0,1.07,0.37,0.0,0.0,0.0,0.0,,0.87,11203.0,13275.0,129161.0,250.0,19515.0,24.0,714023.0,1319.0,21.0,31.0,6530.4278,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.754477795940594,4.922168638654459,3.125797016924767,1.538728567957148,3.448763250191038,2.586814011937628,3,4,5,1,0.5391590297682546,3
1266,02-027-03430,548323659.57,MANDI,2022_03,0.0,0.0,3430.0,0.02,0.02,8.43,BALI CHOWKI,0.03,19.81,1.66,0.0,0.0,0.0,0.0,,1.0,9808.0,7905.0,180948.0,410.0,0.0,0.0,660297.0,1632.0,27.0,27.0,14657.992,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.077864846063697,4.614324632726908,3.342118647829885,1.801407137064071,2.9999443469807,3.229655766418569,3,4,5,1,0.5391590297682546,3
1267,02-027-00026,93055924.76,MANDI,2022_03,0.0,0.0,26.0,0.01,0.01,1.28,KOTLI,0.01,1.45,0.96,0.0,0.0,0.0,0.0,,1.0,879.0,702.0,25931.0,65.0,0.0,0.0,143426.0,1210.0,22.0,27.0,1884.29,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.830992064690456,4.648616081467882,3.199432595298242,1.7236984251027927,3.3081104392656018,2.813811395237148,1,4,5,2,0.5337729420601167,3
1268,02-027-00030,51176023.96,MANDI,2022_03,0.0,0.0,30.0,0.02,0.02,0.79,SANDHOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,617.0,499.0,14798.0,6.0,0.0,0.0,58775.0,822.0,20.0,27.0,794.99,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.659526075894947,4.489921138417169,3.1616561447766824,1.751507675897539,3.564132157438689,2.592891750775097,1,4,5,2,0.5337729420601167,3
1269,02-023-00005,162098923.31,CHAMBA,2022_03,0.0,0.0,5.0,0.01,0.01,1.83,DALHOUSIE,0.0,0.11,0.02,0.0,0.0,0.0,0.0,,0.97,1276.0,1681.0,51589.0,130.0,0.0,0.0,302151.0,1234.0,25.0,23.0,1696.05,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.0921418167958,4.96135001879309,3.1496003278076765,1.727872630499352,3.907936283305293,1.9976104913413424,1,4,5,2,0.5337729420601167,3
1270,02-027-00027,84657885.56,MANDI,2022_03,0.0,0.0,27.0,0.02,0.02,1.86,LAD BHAROL,0.1,9.71,3.31,0.0,0.0,0.0,0.0,,1.0,3629.0,2918.0,48491.0,75.0,0.0,0.0,140946.0,962.0,20.0,27.0,2816.11215,11.8,2.0,72.2,2.92,10004.0,0.00062722,1090.025042,3.5479298266243315,4.612336878716476,3.0787838701346204,1.7494810165279333,2.85371851738571,3.0719463392398563,1,4,5,2,0.5337729420601167,3
1271,02-024-02131,57720500.16,KANGRA,2022_03,0.0,0.0,2131.0,0.02,0.02,0.87,THURAL,0.0,0.05,0.04,0.0,0.0,0.0,0.0,,1.01,1914.0,1352.0,25234.0,51.0,0.0,0.0,118603.0,715.0,12.0,24.0,1441.107,12.3,2.0,52.3,2.39,6796.0,0.0005698,854.0848359,3.377671512313173,4.306616322928935,2.9648408211074067,1.7020187297860183,2.9306066217408446,2.820597706886384,1,4,5,2,0.5337729420601167,3
1272,02-024-02118,327440454.85,KANGRA,2022_03,0.0,0.0,2118.0,0.01,0.01,1.79,INDORA,0.0,2.32,0.47,0.0,0.0,0.0,0.0,,1.0,18851.0,13417.0,161982.0,133.0,11460.0,3.0,882280.0,344.0,5.0,24.0,9487.28,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.1651281001146536,4.610912867871224,3.1654134998278307,1.7741278994518777,3.5766908922982936,2.6672149835038264,3,4,1,2,0.533189152371237,3
1273,02-032-01637,733495248.02,SIRMAUR,2022_03,1127171.0,0.0,1637.0,0.0,0.0,0.32,PAONTA SAHIB,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,0.9,15396.0,19812.0,178839.0,326.0,0.0,0.0,1088995.0,616.0,13.0,32.0,11276.28,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91411563384122,4.999386061726785,3.113662503600118,1.7756148617493874,3.059246783540123,2.6417393543516434,3,4,4,1,0.5273287404174829,3
1274,02-029-00069,225956251.84,UNA,2022_03,0.0,0.0,69.0,0.0,0.0,0.26,UNA,0.0,0.68,0.14,0.0,0.0,0.0,0.0,,0.98,7570.0,5557.0,175629.0,224.0,21992.0,8.0,865706.0,405.0,5.0,29.0,6436.8461,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.599289480486406,4.847652021471486,3.0128169412417174,1.7129545942483344,3.646130497334606,2.327378393095146,3,4,4,1,0.5273287404174829,3
1275,02-023-00002,1655485655.15,CHAMBA,2022_03,0.0,0.0,2.0,0.04,0.02,30.04,BRAHMAUR,0.02,44.35,2.4,0.0,0.0,0.0,0.0,,0.97,2668.0,3484.0,40964.0,197.0,0.0,0.0,568749.0,3502.0,35.0,23.0,5027.02,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.622339852002228,4.999957861804491,3.692223453144972,2.041954161891407,4.370488747957849,2.776466141579312,1,3,5,4,0.5219171320564626,3
